Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,Speed,Steering_Input,Throttle_Input,Brake_Input,WheelRPM_FL,WheelRPM_FR,WheelRPM_RL,WheelRPM_RR,MotorTorque_FL,MotorTorque_FR,MotorTorque_RL,MotorTorque_RR,BrakeTorque_FL,BrakeTorque_FR,BrakeTorque_RL,BrakeTorque_RR,Action
350000,207.3275,0.6515296,116.5733,357.9366,273.8669,359.9424,4.56227,0,1,0,116.0461,113.4806,139.8406,136.8452,0,0,1600,1600,0,0,0,0,Speed Up
350020,207.2345,0.6514451,116.5792,357.9152,273.9359,359.9741,4.658818,0,1,0,118.3297,115.9282,142.4285,139.8512,0,0,1600,1600,0,0,0,0,Speed Up
350040,207.1396,0.6513687,116.5853,357.8971,273.9997,0.005033718,4.755141,0,1,0,120.6082,118.359,145.033,142.8426,0,0,1600,1600,0,0,0,0,Speed Up
350060,207.0428,0.6513025,116.5916,357.8825,274.0589,0.03413883,4.851237,0,1,0,122.8822,120.7755,147.657,145.8198,0,0,1600,1600,0,0,0,0,Speed Up
350080,206.9441,0.6512479,116.5981,357.8716,274.1136,0.06054466,4.947103,0,1,0,125.1525,123.1803,150.3039,148.7836,0,0,1600,1600,0,0,0,0,Speed Up
350100,206.8435,0.6512058,116.6048,357.8643,274.1643,0.08358671,5.042737,0,1,0,127.4352,125.5757,152.9742,151.7341,0,0,1600,1600,0,0,0,0,Speed Up
350120,206.7408,0.6514379,116.6118,357.8491,274.2104,0.1050074,5.15098,0,1,0,129.7491,128.1717,144.0838,141.7318,0,0,1600,1600,0,0,0,0,Speed Up
350140,206.637,0.6516728,116.6189,357.8757,274.2545,0.1218726,5.196187,0,1,0,132.7735,131.0144,191.1615,193.6834,0,0,1600,1600,0,0,0,0,Speed Up
350160,206.5298,0.6518963,116.6264,357.839,274.297,0.1340618,5.377269,0,1,0,130.3839,129.2717,114.2694,121.7325,0,0,1600,1600,0,0,0,0,Speed Up
350180,206.4248,0.652106,116.6338,357.9721,274.3181,0.1411202,5.250695,0,1,0,145.6548,142.8361,339.1684,297.236,0,0,1600,1600,0,0,0,0,Maintain Speed
350200,206.3167,0.6523046,116.6416,358.0478,274.3362,0.1433974,5.406843,0,1,0,108.9507,113.2826,323.1352,271.5753,0,0,1600,1600,0,0,0,0,Speed Up
350220,206.2074,0.6524839,116.6495,358.1289,274.3408,0.1409424,5.470334,0,1,0,184.5956,172.532,297.4897,229.7732,0,0,1600,1600,0,0,0,0,Speed Up
350240,206.0936,0.6526336,116.6578,358.0963,274.342,0.1343217,5.708707,0,1,0,90.80784,97.49074,262.2659,169.834,0,0,1600,1600,0,0,0,0,Speed Up
350260,205.9791,0.6527439,116.6662,358.1006,274.3666,0.1247076,5.740108,0,1,0,183.1759,186.7034,200.5701,178.3247,0,0,1600,1600,0,0,0,0,Speed Up
350280,205.8604,0.6528099,116.675,358.0111,274.4044,0.1131016,5.963208,0,1,0,107.5874,108.4815,136.9456,160.5851,0,0,1600,1600,0,0,0,0,Speed Up
350300,205.7437,0.6528354,116.6838,358.0797,274.4002,0.09918111,5.842163,0,1,0,194.7248,191.2145,312.9909,231.131,0,0,1600,1600,0,0,0,0,Maintain Speed
350320,205.6225,0.652829,116.6929,358.0335,274.3871,0.08376154,6.085978,0,1,0,105.7406,108.1932,275.7272,164.4058,0,0,1600,1600,0,0,0,0,Speed Up
350340,205.501,0.6527908,116.7021,358.0498,274.4214,0.06862532,6.086645,0,1,0,196.2201,196.2014,211.9446,234.5539,0,0,1600,1600,0,0,0,0,Speed Up
350360,205.3749,0.652723,116.7118,357.9522,274.4496,0.05399213,6.3371,0,1,0,119.0604,118.3319,149.4876,163.203,0,0,1600,1600,0,0,0,0,Speed Up
350380,205.2508,0.6526339,116.7213,358.0167,274.4548,0.03988349,6.214468,0,1,0,200.0249,198.7236,307.0488,262.0922,0,0,1600,1600,0,0,0,0,Maintain Speed
350400,205.1222,0.6525353,116.7312,357.9701,274.4534,0.02675901,6.455316,-0.0446439,1,0,120.2925,120.4566,258.6254,196.4657,0,0,1600,1600,0,0,0,0,Speed Up
350420,204.9924,0.6524268,116.7412,357.9496,274.4741,0.01397861,6.508393,-0.1062315,1,0,204.0816,204.3382,183.227,188.1834,0,0,1600,1600,0,0,0,0,Speed Up
350440,204.86,0.6523142,116.7511,357.9057,274.4729,359.9917,6.643963,-0.1631994,1,0,136.7448,135.1164,224.6225,209.1262,0,0,1600,1600,0,0,0,0,Speed Up
350460,204.7261,0.6522014,116.7608,357.8766,274.4702,359.9633,6.716817,-0.2264298,1,0,198.9577,202.247,166.7905,180.3431,0,0,1600,1600,0,0,0,0,Speed Up
350480,204.5911,0.6520967,116.7699,357.8889,274.4167,359.9151,6.767053,-0.2851543,1,0,147.6381,143.8198,285.1607,251.4282,0,0,1600,1600,0,0,0,0,Speed Up
350500,204.4537,0.652006,116.7786,357.8792,274.3375,359.8568,6.883452,-0.2219581,1,0,188.6833,200.822,218.0874,171.5534,0,0,1600,1600,0,0,0,0,Speed Up
350520,204.3145,0.651931,116.7867,357.8814,274.2735,359.7887,6.968799,-0.1645005,1,0,159.5485,151.5681,186.3891,292.2965,0,0,1600,1600,0,0,0,0,Speed Up
350540,204.1742,0.6518763,116.7947,357.9071,274.1466,359.7297,7.025948,-0.1066497,1,0,185.6264,205.1326,256.1467,212.1488,0,0,1600,1600,0,0,0,0,Speed Up
350560,204.0306,0.65184,116.8026,357.8785,274.0188,359.6835,7.193435,-0.04203243,1,0,168.0346,156.2187,188.9062,208.45,0,0,1600,1600,0,0,0,0,Speed Up
350580,203.8868,0.6518227,116.8106,357.9182,273.8828,359.6594,7.194442,0,1,0,187.1101,213.517,267.7516,232.5736,0,0,1600,1600,0,0,0,0,Speed Up
350600,203.7395,0.6518231,116.8189,357.8856,273.7462,359.6586,7.383227,0,1,0,173.9381,158.5025,200.374,191.1664,0,0,1600,1600,0,0,0,0,Speed Up
350620,203.5925,0.6518403,116.8273,357.9435,273.6462,359.6773,7.354423,0,1,0,190.604,218.345,257.8253,292.3299,0,0,1600,1600,0,0,0,0,Maintain Speed
350640,203.4416,0.6518724,116.8359,357.9139,273.5303,359.7097,7.55972,0,1,0,178.822,162.1127,194.7793,214.2895,0,0,1600,1600,0,0,0,0,Speed Up
350660,203.2908,0.6519156,116.8445,357.9622,273.4164,359.7512,7.545904,0,1,0,195.4805,220.2656,286.0187,254.2435,0,0,1600,1600,0,0,0,0,Maintain Speed
350680,203.1364,0.6519668,116.8533,357.9321,273.3016,359.7975,7.738649,0,1,0,183.4787,171.9024,215.2254,199.382,0,0,1600,1600,0,0,0,0,Speed Up
350700,202.982,0.6520225,116.862,357.9801,273.2251,359.8458,7.724179,0,1,0,199.9927,217.573,256.937,301.913,0,0,1600,1600,0,0,0,0,Maintain Speed
350720,202.8241,0.6520803,116.8707,357.9538,273.137,359.8925,7.909659,0,1,0,189.047,181.4362,204.3708,228.4534,0,0,1600,1600,0,0,0,0,Speed Up
350740,202.666,0.652136,116.8795,357.9895,273.0378,359.9349,7.915727,0,1,0,204.0477,214.9743,295.1526,255.8244,0,0,1600,1600,0,0,0,0,Speed Up
350760,202.5046,0.6521875,116.8882,357.9636,272.9542,359.9717,8.083999,0,1,0,194.1225,193.1252,220.9742,220.5117,0,0,1600,1600,0,0,0,0,Speed Up
350780,202.3428,0.6522323,116.8969,357.9947,272.8815,0.001912771,8.096992,0,1,0,207.8789,212.5548,275.3054,285.7297,0,0,1600,1600,0,0,0,0,Speed Up
350800,202.1778,0.6522689,116.9057,357.9627,272.8109,0.02464129,8.266629,0,1,0,200.0551,201.5539,214.1741,221.0588,0,0,1600,1600,0,0,0,0,Speed Up
350820,202.0128,0.6522967,116.9144,358.0039,272.7405,0.03965421,8.258663,0,1,0,211.6882,213.8952,304.2838,298.5909,0,0,1600,1600,0,0,0,0,Maintain Speed
350840,201.8444,0.6523166,116.9231,357.9756,272.6765,0.04732091,8.434355,0,1,0,204.2243,206.856,230.1886,230.1588,0,0,1600,1600,0,0,0,0,Speed Up
350860,201.6755,0.6523271,116.9318,358.0007,272.6188,0.0482064,8.452042,0,1,0,215.7854,217.1343,286.727,293.9975,0,0,1600,1600,0,0,0,0,Speed Up
350880,201.5035,0.6523288,116.9405,357.9676,272.564,0.04310864,8.614277,0,1,0,210.2604,212.5288,226.9771,231.6631,0,0,1600,1600,0,0,0,0,Speed Up
350900,201.3313,0.6523229,116.9491,357.9998,272.5097,0.03291745,8.61663,0,1,0,219.3744,220.7624,307.3341,304.4221,0,0,1600,1600,0,0,0,0,Speed Up
350920,201.1559,0.6523112,116.9578,357.968,272.4601,0.01881288,8.78535,0,1,0,214.6887,216.708,237.3148,237.8092,0,0,1600,1600,0,0,0,0,Speed Up
350940,200.9801,0.652294,116.9663,357.9932,272.4149,0.001922169,8.798443,0,1,0,223.4229,224.9089,301.7964,305.7173,0,0,1600,1600,0,0,0,0,Speed Up
350960,200.8011,0.6522733,116.975,357.9602,272.3715,359.9833,8.960076,0,1,0,219.873,221.3943,240.4938,241.3937,0,0,1600,1600,0,0,0,0,Speed Up
350980,200.6219,0.65225,116.9835,357.9869,272.3315,359.9641,8.969982,0,1,0,227.3269,228.9489,309.6163,311.8364,0,0,1600,1600,0,0,0,0,Speed Up
351000,200.4395,0.652226,116.992,357.9549,272.2928,359.9452,9.131816,0,1,0,224.4637,225.6954,247.4033,246.2948,0,0,1600,1600,0,0,0,0,Speed Up
351020,200.2568,0.652202,117.0005,357.9797,272.2589,359.9275,9.145428,0,1,0,231.396,233.0597,310.6983,315.4704,0,0,1600,1600,0,0,0,0,Speed Up
351040,200.0709,0.6521796,117.0089,357.9489,272.2248,359.9116,9.303308,0,1,0,229.1635,230.1284,253.2314,250.95,0,0,1600,1600,0,0,0,0,Speed Up
351060,199.8847,0.6521592,117.0173,357.9734,272.1961,359.898,9.318845,0,1,0,235.4617,237.0897,313.6897,319.5752,0,0,1600,1600,0,0,0,0,Speed Up
351080,199.6955,0.6521419,117.0256,357.9444,272.1661,359.8871,9.473732,0,1,0,233.7217,234.5072,259.3046,256.0353,0,0,1600,1600,0,0,0,0,Speed Up
351100,199.5058,0.6521277,117.0339,357.9684,272.1421,359.8792,9.492023,0,1,0,239.5765,241.0925,316.2666,322.9837,0,0,1600,1600,0,0,0,0,Speed Up
351120,199.3131,0.6521173,117.0422,357.9416,272.116,359.8742,9.643227,0,1,0,238.2317,238.8861,265.3462,261.4223,0,0,1600,1600,0,0,0,0,Speed Up
351140,199.12,0.6521103,117.0504,357.9651,272.0959,359.8722,9.664599,0,1,0,243.7061,245.0575,318.8929,325.9737,0,0,1600,1600,0,0,0,0,Speed Up
351160,198.924,0.652107,117.0585,357.9407,272.0735,359.8727,9.811763,0,1,0,242.6983,243.2502,271.3823,267.1629,0,0,1600,1600,0,0,0,0,Speed Up
351180,198.7274,0.6521069,117.0666,357.9637,272.0569,359.8758,9.836618,0,1,0,247.84,248.9988,321.5289,328.507,0,0,1600,1600,0,0,0,0,Speed Up
351200,198.528,0.6521098,117.0747,357.9418,272.0378,359.881,9.979327,0,1,0,247.1312,247.5986,277.4412,273.2541,0,0,1600,1600,0,0,0,0,Speed Up
351220,198.3279,0.652115,117.0827,357.9639,272.0241,359.8879,10.00807,0,1,0,251.9673,252.9265,324.1498,330.6377,0,0,1600,1600,0,0,0,0,Speed Up
351240,198.1252,0.6521223,117.0908,357.9445,272.0081,359.8961,10.14592,0,1,0,251.5352,251.932,283.5588,279.6618,0,0,1600,1600,0,0,0,0,Speed Up
351260,197.9218,0.6521308,117.0987,357.9653,271.9969,359.9053,10.17893,0,1,0,256.0793,256.8476,326.7251,332.4606,0,0,1600,1600,0,0,0,0,Speed Up
351280,197.7157,0.6521404,117.1067,357.9484,271.9836,359.9149,10.31154,0,1,0,255.9131,256.248,289.7808,286.3563,0,0,1600,1600,0,0,0,0,Speed Up
351300,197.5089,0.6521502,117.1146,357.9677,271.9746,359.9248,10.34916,0,1,0,260.1699,260.7683,329.2257,334.0573,0,0,1600,1600,0,0,0,0,Speed Up
351320,197.2995,0.6521599,117.1225,357.9531,271.9637,359.9344,10.4762,0,1,0,260.2657,260.5453,296.1458,293.285,0,0,1600,1600,0,0,0,0,Speed Up
351340,197.0892,0.6521691,117.1304,357.9705,271.9564,359.9436,10.51874,0,1,0,264.2353,264.6916,331.6316,335.5281,0,0,1600,1600,0,0,0,0,Speed Up
351360,196.8766,0.6521776,117.1383,357.9581,271.9477,359.9522,10.63992,0,1,0,264.5923,264.8224,302.6686,300.3814,0,0,1600,1600,0,0,0,0,Speed Up
351380,196.663,0.6521849,117.1461,357.9733,271.9418,359.9599,10.68759,0,0.9383332,0,268.2744,268.6182,333.9658,336.9849,0,0,1600,1600,0,0,0,0,Speed Up
351400,196.4471,0.6521912,117.154,357.9631,271.9349,359.9666,10.80275,0,0.8867677,0,268.8904,269.0775,302.6367,300.8706,0,0,1499.624,1499.624,0,0,0,0,Speed Up
351420,196.2304,0.6521969,117.1619,357.9872,271.9302,359.9724,10.8403,0,0.8259721,0,272.2892,272.548,327.8112,330.2705,0,0,1357.416,1357.416,0,0,0,0,Speed Up
351440,196.0118,0.6522042,117.1698,357.9984,271.9247,359.977,10.93615,0,0.7594606,0,272.613,272.7588,294.1706,292.357,0,0,1195.427,1195.427,0,0,0,0,Speed Up
351460,195.7929,0.652216,117.1776,358.0605,271.9213,359.9807,10.94584,0,0.7063147,0,275.3814,275.585,323.5338,326.0746,0,0,1020.351,1020.351,0,0,0,0,Speed Up
351480,195.5723,0.6522364,117.1855,358.1132,271.9166,359.9834,11.02763,0,0.6416519,0,274.803,274.9055,282.7783,280.6906,0,0,876.7091,876.7091,0,0,0,0,Speed Up
351500,195.3521,0.6522698,117.1933,358.2301,271.9141,359.9853,11.0068,0,0.5790701,0,277.3405,277.5144,320.1456,322.5221,0,0,707.0721,707.0721,0,0,0,0,Maintain Speed
351520,195.1304,0.6523212,117.2011,358.3332,271.9103,359.9863,11.07782,0,0.5194919,0,275.6204,275.6889,268.0698,266.0325,0,0,540.5234,540.5234,0,0,0,0,Speed Up
351540,194.9097,0.6523936,117.2089,358.511,271.9086,359.9868,11.02349,0,0.465907,0,278.2917,278.4479,314.9171,317.8055,0,0,380.3522,380.3522,0,0,0,0,Maintain Speed
351560,194.6879,0.6524918,117.2166,358.6665,271.9052,359.9867,11.08301,0,0.4003829,0,275.0602,275.0834,255.4864,252.9715,0,0,237.4698,237.4698,0,0,0,0,Speed Up
351580,194.4675,0.6526155,117.2243,358.8987,271.9043,359.9863,11.0001,0,0.3425294,0,278.2451,278.4134,307.0677,310.8215,0,0,63.39936,63.39936,0,0,0,0,Maintain Speed
351600,194.2462,0.6527673,117.232,359.0982,271.9009,359.9856,11.04613,0,0.2859928,0,273.2825,273.2433,247.2031,243.9461,0,0,0,0,0,0,0,0,Speed Up
351620,194.0268,0.6529425,117.2396,359.3638,271.9006,359.9849,10.9479,0,0.2185027,0,277.4482,277.6647,307.3955,311.9002,0,0,0,0,0,0,0,0,Maintain Speed
351640,193.8066,0.653141,117.2472,359.5745,271.8973,359.984,10.99619,0,0.1636987,0,270.8396,270.7167,247.6264,244.2914,0,0,0,0,0,0,0,0,Speed Up
351660,193.5881,0.6533522,117.2547,359.8273,271.897,359.9833,10.90368,0,0.09930702,0,277.1966,277.495,300.3711,304.5392,0,0,0,0,0,0,0,0,Maintain Speed
351680,193.369,0.6535737,117.2623,0.01851895,271.8939,359.9827,10.93948,0,0.04060272,0,269.1224,268.9133,253.7308,250.7853,0,0,0,0,0,0,0,0,Speed Up
351700,193.1514,0.6537927,117.2697,0.2248147,271.8934,359.9822,10.8644,0,0,0,276.8436,277.2271,289.2757,292.5347,0,0,0,0,0,0,0,0,Maintain Speed
351720,192.9336,0.6540051,117.2772,0.374029,271.8906,359.9821,10.87984,0,0,0,268.3756,268.1002,261.6748,259.4885,0,0,0,0,0,0,0,0,Maintain Speed
351740,192.7169,0.6542,117.2845,0.5157253,271.8896,359.9821,10.82467,0,0,0,275.9474,276.3806,279.5568,281.5478,0,0,0,0,0,0,0,0,Maintain Speed
351760,192.5004,0.654373,117.2919,0.6093192,271.8873,359.9823,10.82169,0,0,0,268.4832,268.1972,267.3784,266.2678,0,0,0,0,0,0,0,0,Maintain Speed
351780,192.2848,0.6545168,117.2992,0.6826462,271.8859,359.9828,10.78116,0,0,0,274.5177,274.9228,274.1332,274.9835,0,0,0,0,0,0,0,0,Maintain Speed
351800,192.0695,0.6546284,117.3065,0.716817,271.8839,359.9835,10.76712,0,0,0,268.9729,268.7502,269.6391,269.2906,0,0,0,0,0,0,0,0,Maintain Speed
351820,191.8549,0.6547045,117.3138,0.7278877,271.8824,359.9843,10.73446,0,0,0,272.9124,273.2216,271.8636,272.1704,0,0,0,0,0,0,0,0,Maintain Speed
351840,191.6407,0.6547448,117.321,0.7086902,271.8806,359.9852,10.71517,0,0,0,269.3229,269.2003,269.9865,269.9221,0,0,0,0,0,0,0,0,Maintain Speed
351860,191.4272,0.6547494,117.3281,0.6699015,271.879,359.9863,10.6865,0,0,0,271.4067,271.6079,270.716,270.8527,0,0,0,0,0,0,0,0,Maintain Speed
351880,191.2142,0.6547205,117.3353,0.6103487,271.8773,359.9874,10.66474,0,0,0,269.2577,269.2217,269.6182,269.6312,0,0,0,0,0,0,0,0,Maintain Speed
351900,191.0017,0.6546612,117.3424,0.5378808,271.8757,359.9885,10.63832,0,0,0,270.0507,270.1726,269.758,269.8445,0,0,0,0,0,0,0,0,Maintain Speed
351920,190.7897,0.6545757,117.3495,0.4542307,271.8742,359.9895,10.61543,0,0,0,268.739,268.7529,268.901,268.936,0,0,0,0,0,0,0,0,Maintain Speed
351940,190.5782,0.6544687,117.3566,0.365369,271.8727,359.9906,10.59033,0,0,0,268.7688,268.8475,268.7194,268.7861,0,0,0,0,0,0,0,0,Maintain Speed
351960,190.3671,0.6543459,117.3636,0.2740139,271.8712,359.9915,10.56702,0,0,0,267.8479,267.8834,267.9315,267.9722,0,0,0,0,0,0,0,0,Maintain Speed
351980,190.1566,0.6542127,117.3706,0.1846154,271.8698,359.9924,10.54272,0,0,0,267.4706,267.5284,267.5403,267.5961,0,0,0,0,0,0,0,0,Maintain Speed
352000,189.9465,0.654075,117.3776,0.09971957,271.8685,359.9931,10.51935,0,0,0,266.69,266.7316,266.7614,266.8023,0,0,0,0,0,0,0,0,Maintain Speed
352020,189.7369,0.6539383,117.3845,0.0223692,271.8672,359.9937,10.49553,0,0,0,266.1111,266.1587,266.2296,266.278,0,0,0,0,0,0,0,0,Maintain Speed
352040,189.5277,0.6538078,117.3915,359.9543,271.866,-0.005726039,10.47223,0,0,0,265.3631,265.4041,265.4443,265.4832,0,0,0,0,0,0,0,0,Maintain Speed
352060,189.319,0.6536881,117.3984,359.8973,271.8649,-0.005310487,10.44873,0,0,0,264.6907,264.7323,264.8241,264.8669,0,0,0,0,0,0,0,0,Maintain Speed
352080,189.1107,0.653583,117.4053,359.852,271.8638,-0.00499642,10.42554,0,0,0,263.9462,263.9842,264.0377,264.0738,0,0,0,0,0,0,0,0,Maintain Speed
352100,188.9028,0.6534958,117.4121,359.819,271.8627,-0.00476927,10.24069,0,0,0,263.2381,263.2752,263.3708,263.4089,0,0,0,0,0,0,0,0,Maintain Speed
352120,188.6983,0.6534297,117.4188,359.7881,271.8617,-0.004617086,9.821381,0,0,0,256.2968,256.3244,255.2773,255.3034,0,0,0,0,0,0,0,0,Maintain Speed
352140,188.502,0.6533858,117.4253,359.7517,271.8608,-0.004523162,9.426126,0,0,0,243.0799,243.1037,241.9603,241.9895,0,0,0,0,0,0,0,0,Maintain Speed
352160,188.3138,0.6533609,117.4315,359.7203,271.8599,-0.004470479,9.082343,0,0,0,235.1497,235.179,235.0291,235.0577,0,0,0,0,0,0,0,0,Maintain Speed
352180,188.1323,0.6533521,117.4375,359.6903,271.859,-0.00444333,8.726904,0,0,0,225.5804,225.6006,224.0609,224.0825,0,0,0,0,0,0,0,0,Maintain Speed
352200,187.958,0.6533563,117.4432,359.666,271.8583,-0.004425891,8.352736,0,0,0,216.7804,216.806,217.0316,217.0618,0,0,0,0,0,0,0,0,Maintain Speed
352220,187.791,0.6533706,117.4487,359.6418,271.8575,-0.004405024,8.025444,0,0,0,206.2941,206.3098,203.9681,203.9777,0,0,0,0,0,0,0,0,Maintain Speed
352240,187.6308,0.6533917,117.4539,359.6298,271.8568,-0.004368851,7.737491,0,0,0,199.8452,199.8726,201.8219,201.8661,0,0,0,0,0,0,0,0,Maintain Speed
352260,187.476,0.6534179,117.459,359.6176,271.8561,-0.004308157,7.428275,0,0,0,191.2263,191.2355,186.571,186.5471,0,0,0,0,0,0,0,0,Maintain Speed
352280,187.3278,0.6534466,117.4638,359.6204,271.8556,-0.004217681,7.111835,0,0,0,184.0404,184.0706,189.8403,189.9411,0,0,0,0,0,0,0,0,Maintain Speed
352300,187.1852,0.6534769,117.4685,359.6113,271.8549,-0.004093405,6.850001,0,0,0,174.3424,174.3383,162.0232,161.8667,0,0,0,0,0,0,0,0,Maintain Speed
352320,187.0492,0.6535062,117.4729,359.6441,271.8546,-0.003933104,6.534842,0,0,0,171.6976,171.7482,197.026,197.5094,0,0,0,0,0,0,0,0,Maintain Speed
352340,186.9166,0.6535367,117.4772,359.6065,271.8538,-0.003739657,6.369555,0,0,0,154.4925,154.4267,103.8974,103.1599,0,0,0,0,0,0,0,0,Maintain Speed
352360,186.7929,0.6535615,117.4813,359.7136,271.8531,-0.003516617,5.930299,0,0,0,172.3311,172.5419,253.598,252.6825,0,0,0,0,0,0,0,0,Maintain Speed
352380,186.6704,0.6535934,117.4852,359.6689,271.8521,-0.003273183,5.921662,0,0,0,103.9134,103.582,114.9646,113.648,0,0,0,0,0,0,0,0,Maintain Speed
352400,186.5573,0.6536185,117.4889,359.8286,271.8525,-0.003008485,5.412963,0,0,0,224.2797,224.1983,245.4818,247.7074,0,0,0,0,0,0,0,0,Maintain Speed
352420,186.4439,0.6536559,117.4926,359.788,271.8531,-0.002728545,5.448691,0,0,0,92.17343,91.98742,116.6324,119.6169,0,0,0,0,0,0,0,0,Maintain Speed
352440,186.3394,0.6536857,117.496,359.9126,271.8492,-0.002441385,4.996603,-0.0226593,0,0,215.4849,215.3567,206.0644,196.3295,0,0,0,0,0,0,0,0,Maintain Speed
352460,186.2365,0.6534863,117.4993,359.9135,271.8488,-0.002188574,4.951177,-0.077001,0,0,131.8348,131.8537,130.9929,130.6772,0,0,0,0,0,0,0,0,Maintain Speed
352480,186.1375,0.6532993,117.5023,359.9133,271.8396,359.99,4.76742,-0.1348626,0,0,125.3115,125.5329,125.3828,125.6155,0,0,0,0,0,0,0,0,Turn Left
352500,186.0422,0.6531329,117.5047,359.912,271.8124,359.9687,4.570255,-0.1963626,0,0,120.1927,120.9361,120.4203,121.1861,0,0,0,0,0,0,0,0,Turn Left
352520,185.9509,0.6529918,117.5063,359.9111,271.7581,359.9296,4.382184,-0.258,0,0,114.5668,116.148,114.9946,116.613,0,0,0,0,0,0,0,0,Turn Left
352540,185.8634,0.6528782,117.5071,359.9126,271.6683,359.871,4.27286,-0.3153882,0,0,108.9698,111.6712,109.5776,112.3394,0,0,0,0,0,0,0,0,Turn Left
352560,185.7782,0.6527911,117.5068,359.9209,271.5366,359.7941,4.259542,-0.3757329,0,0,105.1424,109.1748,105.8724,110.0057,0,0,0,0,0,0,0,0,Turn Left
352580,185.6934,0.6527291,117.5055,359.9407,271.3565,359.7002,4.237745,-0.4329603,0,0,103.5343,109.0707,104.3792,110.0867,0,0,0,0,0,0,0,0,Turn Left
352600,185.6091,0.6526926,117.5029,359.9727,271.1236,359.5927,4.212654,-0.4962003,0,0,101.8509,109.0274,102.6931,110.1431,0,0,0,0,0,0,0,0,Turn Left
352620,185.5255,0.6526806,117.4991,0.01801366,270.8323,359.4731,4.183025,-0.5561223,0,0,99.92184,108.8498,100.7818,110.1494,0,0,0,0,0,0,0,0,Turn Left
352640,185.4426,0.6526914,117.4937,0.07710048,270.479,359.345,4.149035,-0.6165873,0,0,97.94373,108.6966,98.67121,110.0815,0,0,0,0,0,0,0,0,Turn Left
352660,185.3605,0.6527226,117.4869,0.1503101,270.0609,359.2113,4.110305,-0.6762939,0,0,95.85791,108.4554,96.3723,109.9208,0,0,0,0,0,0,0,0,Turn Left
352680,185.2793,0.6527715,117.4786,0.2321323,269.5839,359.0828,4.073579,-0.7362939,0,0,94.52818,108.99,94.19162,109.7567,0,0,0,0,0,0,0,0,Turn Left
352700,185.1989,0.6528345,117.469,0.3172773,269.0536,358.9674,4.039362,-0.7988118,0,0,93.2879,109.4443,92.24332,109.6376,0,0,0,0,0,0,0,0,Turn Left
352720,185.1193,0.6529082,117.4582,0.4012865,268.4754,358.8702,4.00723,-0.8591394,0,0,92.11763,109.8008,90.50629,109.5519,0,0,0,0,0,0,0,0,Turn Left
352740,185.0405,0.652989,117.4462,0.480534,267.8542,358.7943,3.976839,-0.9188466,0,0,91.02271,110.0793,88.95374,109.4873,0,0,0,0,0,0,0,0,Turn Left
352760,184.9625,0.6530734,117.433,0.5521891,267.1944,358.7411,3.947931,-0.9789389,0,0,90.00377,110.2943,87.56116,109.4341,0,0,0,0,0,0,0,0,Turn Left
352780,184.8852,0.6531582,117.4187,0.6141607,266.4999,358.7103,3.920308,-1,0,0,89.05858,110.4577,86.30709,109.3852,0,0,0,0,0,0,0,0,Turn Left
352800,184.8087,0.6532404,117.4033,0.665031,265.7743,358.7009,3.893822,-1,0,0,88.18244,110.5767,85.17253,109.3337,0,0,0,0,0,0,0,0,Turn Left
352820,184.733,0.6533174,117.3868,0.7039856,265.0208,358.711,3.868356,-1,0,0,87.37024,110.6567,84.14073,109.2746,0,0,0,0,0,0,0,0,Turn Left
352840,184.6581,0.6533869,117.3692,0.7307405,264.2422,358.7381,3.843816,-1,0,0,86.6162,110.702,83.19735,109.2036,0,0,0,0,0,0,0,0,Turn Left
352860,184.5839,0.6534473,117.3506,0.7454686,263.4413,358.7792,3.820128,-1,0,0,85.9136,110.7138,82.3298,109.1165,0,0,0,0,0,0,0,0,Turn Left
352880,184.5105,0.6534972,117.3309,0.7487254,262.6205,358.8313,3.797231,-1,0,0,85.25667,110.6931,81.5271,109.0103,0,0,0,0,0,0,0,0,Turn Left
352900,184.4378,0.6535356,117.3102,0.7413764,261.7819,358.8913,3.775076,-1,0,0,84.64046,110.6408,80.78079,108.8818,0,0,0,0,0,0,0,0,Turn Left
352920,184.3659,0.6535622,117.2886,0.7245277,260.9276,358.956,3.753618,-1,0,0,84.05933,110.556,80.08244,108.7283,0,0,0,0,0,0,0,0,Turn Left
352940,184.2947,0.6535769,117.2659,0.6994609,260.0595,359.0225,3.732811,-1,0,0,83.50847,110.4389,79.42527,108.5485,0,0,0,0,0,0,0,0,Turn Left
352960,184.2243,0.65358,117.2424,0.6675713,259.1796,359.0883,3.712608,-1,0,0,82.98231,110.2895,78.80288,108.3411,0,0,0,0,0,0,0,0,Turn Left
352980,184.1547,0.653572,117.2179,0.6303147,258.2893,359.151,3.692963,-1,0,0,82.47606,110.1072,78.20995,108.1053,0,0,0,0,0,0,0,0,Turn Left
353000,184.0858,0.6535541,117.1925,0.5891575,257.3902,359.2088,3.673826,-1,0,0,81.98589,109.8929,77.64141,107.8419,0,0,0,0,0,0,0,0,Turn Left
353020,184.0176,0.6535275,117.1662,0.5455317,256.4836,359.2602,3.655149,-1,0,0,81.50744,109.6469,77.09312,107.551,0,0,0,0,0,0,0,0,Turn Left
353040,183.9502,0.6534936,117.139,0.5007991,255.5709,359.3041,3.636884,-1,0,0,81.0377,109.3705,76.56134,107.234,0,0,0,0,0,0,0,0,Turn Left
